timestamp,text,retweeted_status_id,rating_numerator,rating_denominator,name,jpg_url,created_at,retweet_count,favorite_count,rating,dog_stage,breed,social_total
2016-12-16 17:14:20+00:00,RT @dog_rates: This is Maximus. His face is stuck like that. Tragic really. Great tongue tho.  would pet firmly,7.93962221541933e+17,12,10,Maximus,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,2016-12-16 17:14:20+00:00,5711,0,1.2,None,labrador_retriever,5711
2016-12-15 17:23:04+00:00,"I call this one ""A Blep by the Sea""",,12,10,Unknown,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,2016-12-15 17:23:04+00:00,1696,7727,1.2,None,None,9423
2016-12-15 02:14:29+00:00,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still  would pet passionately,,12,10,Kyro,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,2016-12-15 02:14:29+00:00,6554,22246,1.2,None,pomeranian,28800
2016-12-14 17:16:53+00:00,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry.  not pupset, just disappointed",,11,10,Wallace,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,2016-12-14 17:16:53+00:00,4046,14685,1.1,None,vizsla,18731
2016-12-14 00:57:20+00:00,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors.  incredibly h*ckin responsible,,13,10,Ito,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,2016-12-14 00:57:20+00:00,3536,11271,1.3,None,None,14807
2016-12-13 18:01:07+00:00,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge.  would rescue,,12,10,Unknown,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,2016-12-13 18:01:07+00:00,2509,8784,1.2,pupper,None,11293
2016-12-13 02:39:32+00:00,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed.,,12,10,Koda,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,2016-12-13 02:39:32+00:00,3007,12595,1.2,None,None,15602
2016-12-12 02:21:26+00:00,RT @dog_rates: This is Milo. I would do terrible things for Milo.,8.01167903437357e+17,13,10,Milo,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,2016-12-12 02:21:26+00:00,6961,0,1.3,None,cocker_spaniel,6961
2016-12-12 00:29:28+00:00,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both  would pet at same time,,12,10,Unknown,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,2016-12-12 00:29:28+00:00,2525,9701,1.2,"doggo, pupper",None,12226
2016-12-11 17:31:39+00:00,This is Cooper. He likes to stick his tongue out at you and then laugh about it.  quite the jokester,,12,10,Cooper,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,2016-12-11 17:31:39+00:00,4098,14015,1.2,None,labrador_retriever,18113
2016-12-10 16:22:02+00:00,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write.  we will miss you Ollie,,14,10,Ollie,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,2016-12-10 16:22:02+00:00,4288,16236,1.4,pupper,golden_retriever,20524
2016-12-09 06:17:20+00:00,This is Stephan. He just wants to help.  such a good boy,,13,10,Stephan,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,2016-12-09 06:17:20+00:00,56625,107015,1.3,None,chihuahua,163640
2016-12-09 03:08:45+00:00,RT @dog_rates: This is Cali. She arrived preassembled. Convenient af.  appears to be rather h*ckin pettable,7.829691400091075e+17,12,10,Cali,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,2016-12-09 03:08:45+00:00,8521,0,1.2,None,None,8521
2016-12-08 23:53:08+00:00,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable.  would definitely boop that shnoop,,12,10,Lennon,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,2016-12-08 23:53:08+00:00,4418,14514,1.2,None,golden_retriever,18932
2016-12-07 22:38:52+00:00,"""Good afternoon class today we're going to learn what makes a good boy so good""",,13,10,Unknown,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,2016-12-07 22:38:52+00:00,37911,75639,1.3,None,None,113550
2016-12-07 16:53:43+00:00,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty.  tragic af,,11,10,Waffles,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,2016-12-07 16:53:43+00:00,2752,11363,1.1,None,vizsla,14115
2016-12-06 21:04:11+00:00,RT @dog_rates: This is Dave. He's currently in a predicament. Doesn't seem to mind tho.  someone assist Dave,7.833346399853896e+17,12,10,Dave,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,2016-12-06 21:04:11+00:00,13616,0,1.2,None,cardigan,13616
2016-12-06 02:15:59+00:00,"RT @dog_rates: This is Penny. She fought a bee and the bee won.  you're fine Penny, everything's fine",7.827225987907256e+17,10,10,Penny,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,2016-12-06 02:15:59+00:00,6238,0,1.0,None,irish_setter,6238
2016-12-06 00:32:26+00:00,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented.,,12,10,Major,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,2016-12-06 00:32:26+00:00,2209,9178,1.2,None,norwegian_elkhound,11387
2016-12-05 17:31:15+00:00,This is Duke. He is not a fan of the pupporazzi.,,12,10,Duke,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,2016-12-05 17:31:15+00:00,2132,7335,1.2,None,None,9467
2016-12-04 21:14:20+00:00,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers.  RIP Zeke,,13,10,Zeke,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,2016-12-04 21:14:20+00:00,1905,6368,1.3,None,malinois,8273
2016-12-04 19:02:24+00:00,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both  h*ckin romantic af",,12,10,Sansa,https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg,2016-12-04 19:02:24+00:00,2929,9773,1.2,None,None,12702
2016-12-04 00:30:29+00:00,This is Shooter. He's doing quite the snowy zoom.,,12,10,Shooter,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,2016-12-04 00:30:29+00:00,1972,8680,1.2,None,None,10652
2016-12-02 17:27:25+00:00,This is Django. He accidentally opened the front facing camera. Did him quite the frighten.,,12,10,Django,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,2016-12-02 17:27:25+00:00,4480,15326,1.2,None,tibetan_mastiff,19806
2016-12-01 19:56:00+00:00,RT @dog_rates: This is Rusty. He's going D1 for sure. Insane vertical.  would draft,7.848260202937098e+17,13,10,Rusty,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,2016-12-01 19:56:00+00:00,3712,0,1.3,None,None,3712
2016-11-30 18:16:08+00:00,This is Bo. He's going to make me cry.  please get off the bus for him Carly,,13,10,Bo,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg,2016-11-30 18:16:08+00:00,18876,49774,1.3,None,None,68650
2016-11-30 01:31:12+00:00,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo.  would pet until dry,,12,10,Diogi,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2016-11-30 01:31:12+00:00,3220,11203,1.2,puppo,miniature_pinscher,14423
2016-11-29 20:08:52+00:00,RT @dog_rates: I present to you... Dog Jesus.  (he could be sitting on a rock but I doubt it),6.914168664520827e+17,13,10,Unknown,https://pbs.twimg.com/media/CZhn-QAWwAASQan.jpg,2016-11-29 20:08:52+00:00,8689,0,1.3,None,lakeland_terrier,8689
2016-11-29 16:33:36+00:00,Pupper hath acquire enemy.,,13,10,Unknown,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,2016-11-29 16:33:36+00:00,4828,12270,1.3,pupper,None,17098
2016-11-28 23:30:47+00:00,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it.,,12,10,Sonny,https://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg,2016-11-28 23:30:47+00:00,2169,8601,1.2,None,None,10770
2016-11-28 16:37:19+00:00,This is Winston. His selfie game is legendary. Will steal your girl with a single snap.  handsome as h*ck,,11,10,Winston,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,2016-11-28 16:37:19+00:00,2887,11207,1.1,None,None,14094
2016-11-27 19:09:28+00:00,This is Marley. She's having a ruff day. Pretty pupset.  would assist,,12,10,Marley,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,2016-11-27 19:09:28+00:00,2336,10085,1.2,None,chow,12421
2016-11-26 21:26:58+00:00,"RT @dog_rates: ""Yep... just as I suspected. You're not flossing.""  and  for the pup not flossing",7.776842335402066e+17,12,10,Unknown,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,2016-11-26 21:26:58+00:00,3403,0,1.2,None,None,3403
2016-11-26 18:00:13+00:00,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming.  would pet with caution,,12,10,Winnie,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,2016-11-26 18:00:13+00:00,2926,9959,1.2,None,golden_retriever,12885
2016-11-26 01:31:31+00:00,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan.  h*ckin helpful,,13,10,Severus,https://pbs.twimg.com/media/CyJtSmDUAAA2F9x.jpg,2016-11-26 01:31:31+00:00,6808,18124,1.3,None,None,24932
2016-11-25 21:37:47+00:00,"Like doggo, like pupper version 2. Both",,11,10,Unknown,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,2016-11-25 21:37:47+00:00,1573,7039,1.1,"doggo, pupper",labrador_retriever,8612
2016-11-25 20:26:31+00:00,RT @dog_rates: Everybody drop what you're doing and look at this dog.  must be super h*ckin rare,7.790560957887529e+17,13,10,Unknown,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,2016-11-25 20:26:31+00:00,5247,0,1.3,None,chihuahua,5247
2016-11-25 19:55:35+00:00,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today.  what a puppo,,12,10,Loki,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2016-11-25 19:55:35+00:00,3040,10132,1.2,puppo,None,13172
2016-11-25 01:18:59+00:00,This is Ronnie. He hopes you're having a great day. Nifty tongue slip.  would pat head approvingly,,12,10,Ronnie,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,2016-11-25 01:18:59+00:00,1992,8608,1.2,None,None,10600
2016-11-23 21:29:33+00:00,This is Wallace. He'll be your chau-fur this evening.  eyes on the road Wallace,,12,10,Wallace,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,2016-11-23 21:29:33+00:00,2391,9141,1.2,None,pembroke,11532
2016-11-23 04:45:12+00:00,oh h*ck,,10,10,Unknown,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,2016-11-23 04:45:12+00:00,960,6802,1.0,None,None,7762
2016-11-22 20:58:07+00:00,This is Milo. I would do terrible things for Milo.,,13,10,Milo,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,2016-11-22 20:58:07+00:00,6961,27386,1.3,None,cocker_spaniel,34347
2016-11-22 17:28:25+00:00,This is Bones. He's being haunted by another doggo of roughly the same size.  deep breaths pupper everything's fine,,12,10,Bones,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,2016-11-22 17:28:25+00:00,2429,8992,1.2,"doggo, pupper",dalmatian,11421
2016-11-21 17:23:47+00:00,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both,,12,10,Mauve,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2016-11-21 17:23:47+00:00,3214,11701,1.2,None,cocker_spaniel,14915
2016-11-21 01:37:04+00:00,This is Chef. Chef loves everyone and wants everyone to love each other.,,11,10,Chef,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,2016-11-21 01:37:04+00:00,3495,14685,1.1,None,pembroke,18180
2016-11-20 22:02:27+00:00,Here's a very sleepy pupper. Appears to be portable as h*ck.  would snug intensely,,12,10,Unknown,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,2016-11-20 22:02:27+00:00,2489,10538,1.2,pupper,None,13027
2016-11-20 21:00:48+00:00,RT @dog_rates: This is Sampson. He's about to get hit with a vicious draw 2. Has no idea.  poor pupper,7.761133056561889e+17,11,10,Sampson,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,2016-11-20 21:00:48+00:00,5068,0,1.1,pupper,None,5068
2016-11-20 17:20:08+00:00,This is Doc. He takes time out of every day to worship our plant overlords.  quite the floofer,,12,10,Doc,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2016-11-20 17:20:08+00:00,3265,12456,1.2,floofer,None,15721
2016-11-20 00:59:15+00:00,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated.,,13,10,Peaches,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,2016-11-20 00:59:15+00:00,2980,17092,1.3,None,golden_retriever,20072
2016-11-19 16:49:49+00:00,Here's a doggo doin a struggle.  much determined,,11,10,Unknown,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,2016-11-19 16:49:49+00:00,15351,31768,1.1,doggo,None,47119
2016-11-19 00:40:24+00:00,RT @dog_rates: This is Tucker. He would like a hug.  someone hug him,7.750851326004429e+17,13,10,Tucker,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,2016-11-19 00:40:24+00:00,5488,0,1.3,None,None,5488
2016-11-18 23:35:32+00:00,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance.  would smile back,,13,10,Sobe,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,2016-11-18 23:35:32+00:00,2506,9390,1.3,doggo,None,11896
2016-11-18 01:24:14+00:00,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets.  would hug softly,,12,10,Longfellow,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,2016-11-18 01:24:14+00:00,2213,8965,1.2,None,miniature_pinscher,11178
2016-11-17 17:04:16+00:00,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still  would pet,,11,10,Jeffrey,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,2016-11-17 17:04:16+00:00,3227,11065,1.1,None,malamute,14292
2016-11-17 01:35:54+00:00,This is Mister. He only wears the most fashionable af headwear.  h*ckin stylish,,11,10,Mister,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2016-11-17 01:35:54+00:00,2863,9058,1.1,None,None,11921
2016-11-16 17:01:16+00:00,This is Iroh. He's in a predicament.  someone help him,,12,10,Iroh,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,2016-11-16 17:01:16+00:00,5203,14712,1.2,None,siberian_husky,19915
2016-11-16 16:28:21+00:00,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too.  I stand with Shadow,,11,10,Shadow,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,2016-11-16 16:28:21+00:00,1663,8246,1.1,None,west_highland_white_terrier,9909
2016-11-16 01:23:12+00:00,RT @dog_rates: This is Stubert. He just arrived.,7.128090259859784e+17,10,10,Stubert,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,2016-11-16 01:23:12+00:00,7602,0,1.0,None,labrador_retriever,7602
2016-11-16 01:09:57+00:00,"RT @dog_rates: I'm not sure what's happening here, but it's pretty spectacular.  for both",7.012147008817562e+17,12,10,Unknown,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,2016-11-16 01:09:57+00:00,5812,0,1.2,None,chihuahua,5812
2016-11-15 23:44:44+00:00,"RT @dog_rates: I shall call him squishy and he shall be mine, and he shall be my squishy.",6.755010759574897e+17,13,10,Unknown,https://pbs.twimg.com/media/CV_cnjHWUAADc-c.jpg,2016-11-15 23:44:44+00:00,6485,0,1.3,None,None,6485
2016-11-15 23:13:58+00:00,RT @dog_rates: This is Lola. She fell asleep on a piece of pizza.  frighteningly relatable,6.718968093007094e+17,10,10,Lola,https://pbs.twimg.com/media/CVMOlMiWwAA4Yxl.jpg,2016-11-15 23:13:58+00:00,4519,0,1.0,None,None,4519
2016-11-15 21:49:12+00:00,RT @dog_rates: This is Paull. He just stubbed his toe.  deep breaths Paull,6.704449556561306e+17,10,10,Paull,https://pbs.twimg.com/media/CU3mITUWIAAfyQS.jpg,2016-11-15 21:49:12+00:00,2153,0,1.0,None,None,2153
2016-11-15 20:47:30+00:00,RT @dog_rates: This a Norwegian Pewterschmidt named Tickles. Ears for days.  I care deeply for Tickles,6.67509364010451e+17,12,10,Unknown,https://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg,2016-11-15 20:47:30+00:00,2272,0,1.2,None,beagle,2272
2016-11-15 01:44:00+00:00,RT @dog_rates: This is Davey. He'll have your daughter home by 8. Just a stand up pup.  would introduce to mom,7.717704565170094e+17,11,10,Davey,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,2016-11-15 01:44:00+00:00,3924,0,1.1,None,papillon,3924
2016-11-14 17:03:50+00:00,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now.,,13,10,Cooper,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,2016-11-14 17:03:50+00:00,2954,11548,1.3,None,pekinese,14502
2016-11-14 01:18:12+00:00,Here's a helicopter pupper. He takes off at random. H*ckin hard to control.  rare af,,12,10,Unknown,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,2016-11-14 01:18:12+00:00,3652,13018,1.2,pupper,None,16670
2016-11-12 21:02:38+00:00,This is Cassie. She steals things. Guilt increases slightly each time.  would forgive almost immediately,,12,10,Cassie,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,2016-11-12 21:02:38+00:00,5656,16198,1.2,None,pembroke,21854
2016-11-12 00:36:46+00:00,This is Pancake. She loves Batman and winks like a h*ckin champ.  real crowd pleaser,,12,10,Pancake,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2016-11-12 00:36:46+00:00,7726,22328,1.2,None,collie,30054
2016-11-11 00:03:42+00:00,This is Tyr. He's just checking on you. Nifty af tongue slip.  would absolutely pet,,12,10,Tyr,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,2016-11-11 00:03:42+00:00,2198,8564,1.2,None,cardigan,10762
2016-11-10 17:02:03+00:00,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense.  would help fill up,,11,10,Romeo,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,2016-11-10 17:02:03+00:00,3562,13256,1.1,None,None,16818
2016-11-09 22:49:15+00:00,Here's a sleepy doggo that requested some assistance.  would carry everywhere,,12,10,Unknown,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,2016-11-09 22:49:15+00:00,2042,8472,1.2,doggo,None,10514
2016-11-09 16:22:22+00:00,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred.  would snug well,,12,10,Snicku,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,2016-11-09 16:22:22+00:00,4861,12334,1.2,None,None,17195
2016-11-09 02:29:25+00:00,RT @dog_rates: This is Ruby. She just turned on the news. Officially terrified.  deep breaths Ruby,7.961497490868756e+17,11,10,Ruby,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,2016-11-09 02:29:25+00:00,16628,0,1.1,None,golden_retriever,16628
2016-11-09 00:37:46+00:00,This is Ruby. She just turned on the news. Officially terrified.  deep breaths Ruby,,11,10,Ruby,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,2016-11-09 00:37:46+00:00,16628,36177,1.1,None,golden_retriever,52805
2016-11-08 22:25:27+00:00,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue.,,11,10,Unknown,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,2016-11-08 22:25:27+00:00,2813,10139,1.1,None,cardigan,12952
2016-11-08 20:00:55+00:00,This is Yogi. He's 98% floof. Snuggable af.,,12,10,Yogi,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,2016-11-08 20:00:55+00:00,2703,9469,1.2,None,chow,12172
2016-11-08 16:47:50+00:00,This is Daisy. She's here to make your day better.  mission h*ckin successful,,13,10,Daisy,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,2016-11-08 16:47:50+00:00,4284,12071,1.3,None,golden_retriever,16355
2016-11-07 03:14:10+00:00,Elder doggo does a splash. Both  incredible stuff,,13,10,Unknown,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,2016-11-07 03:14:10+00:00,27728,55683,1.3,doggo,None,83411
2016-11-06 22:59:35+00:00,This is Brody. He's trying to make the same face as the football.,,12,10,Brody,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2016-11-06 22:59:35+00:00,3323,11270,1.2,None,golden_retriever,14593
2016-11-06 01:33:58+00:00,This is Bailey. She loves going down slides but is very bad at it. Still,,11,10,Bailey,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,2016-11-06 01:33:58+00:00,6288,18139,1.1,None,None,24427
2016-11-05 19:24:28+00:00,RT @dog_rates: This is Rizzy. She smiles a lot.  contagious af,7.895308770133934e+17,12,10,Rizzy,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,2016-11-05 19:24:28+00:00,3942,0,1.2,None,None,3942
2016-11-05 15:37:24+00:00,This is Mack. He's rather h*ckin sleepy. Exceptional ears.  would boop,,12,10,Mack,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,2016-11-05 15:37:24+00:00,2697,11492,1.2,None,None,14189
2016-11-04 01:48:22+00:00,RT @dog_rates: This is Butter. She can have whatever she wants forever.  would hug softly,7.887659149929021e+17,12,10,Butter,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,2016-11-04 01:48:22+00:00,12014,0,1.2,None,cocker_spaniel,12014
2016-11-04 00:15:59+00:00,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho.  so h*ckin floofy,,12,10,Nimbus,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,2016-11-04 00:15:59+00:00,3088,10686,1.2,None,samoyed,13774
2016-11-03 15:51:10+00:00,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss.  hero af,,14,10,Laika,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,2016-11-03 15:51:10+00:00,3895,10314,1.4,pupper,None,14209
2016-11-02 23:45:19+00:00,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho.  would pet firmly,,12,10,Maximus,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,2016-11-02 23:45:19+00:00,5711,18910,1.2,None,labrador_retriever,24621
2016-11-02 16:00:06+00:00,This is Clark. He was just caught wearing pants.  game-changing af,,13,10,Clark,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,2016-11-02 16:00:06+00:00,2187,10295,1.3,None,old_english_sheepdog,12482
2016-11-02 00:42:53+00:00,RT @dog_rates: When she says you're a good boy and you know you're a good boy because you're a good boy.,7.916723228476375e+17,13,10,Unknown,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,2016-11-02 00:42:53+00:00,3661,0,1.3,None,golden_retriever,3661
2016-11-01 23:53:02+00:00,This is Dobby. I can't stop looking at her feet.  would absolutely snug,,12,10,Dobby,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,2016-11-01 23:53:02+00:00,1908,8926,1.2,None,miniature_pinscher,10834
2016-11-01 17:12:16+00:00,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns.,,12,10,Fiona,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2016-11-01 17:12:16+00:00,2786,11953,1.2,None,None,14739
2016-11-01 03:00:09+00:00,This is Moreton. He's the Good Boy Who Lived.  magical as h*ck,,13,10,Moreton,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,2016-11-01 03:00:09+00:00,10723,27597,1.3,None,None,38320
2016-11-01 02:00:14+00:00,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur.  inspirational af,,12,10,Dave,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,2016-11-01 02:00:14+00:00,2763,9677,1.2,None,None,12440
2016-11-01 01:00:05+00:00,Oh h*ck look at this spookling right here. Fright level off the charts.  sufficiently spooked,,12,10,Unknown,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,2016-11-01 01:00:05+00:00,9714,22350,1.2,None,None,32064
2016-11-01 00:00:38+00:00,This is Tucker. He's out here bustin h*ckin ghosts.  dedicated af,,13,10,Tucker,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,2016-11-01 00:00:38+00:00,3812,11780,1.3,None,golden_retriever,15592
2016-10-31 23:00:11+00:00,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think.",,11,10,Juno,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,2016-10-31 23:00:11+00:00,3338,11001,1.1,None,None,14339
2016-10-31 22:00:04+00:00,This is Maude. She's the h*ckin happiest wasp you've ever seen.  would pet with caution,,10,10,Maude,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,2016-10-31 22:00:04+00:00,3301,9997,1.0,None,None,13298
2016-10-31 21:00:23+00:00,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year.  poor puppo,,12,10,Lily,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2016-10-31 21:00:23+00:00,6547,17063,1.2,puppo,labrador_retriever,23610
2016-10-31 20:00:05+00:00,This is Newt. He's a strawberry.,,11,10,Newt,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,2016-10-31 20:00:05+00:00,2310,7740,1.1,None,None,10050
2016-10-31 19:00:10+00:00,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well.  would happily get dunked on,,12,10,Benji,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,2016-10-31 19:00:10+00:00,3238,10478,1.2,None,golden_retriever,13716
2016-10-31 18:00:14+00:00,This is Nida. She's a free elf. Waited so long for this day.,,11,10,Nida,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,2016-10-31 18:00:14+00:00,1984,6909,1.1,None,None,8893
2016-10-31 17:00:11+00:00,Your favorite squad is looking extra h*ckin spooky today.  for all,,13,10,Unknown,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,2016-10-31 17:00:11+00:00,2893,7214,1.3,None,None,10107
2016-10-31 16:00:13+00:00,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still  great effort",,11,10,Robin,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,2016-10-31 16:00:13+00:00,4551,14202,1.1,None,labrador_retriever,18753
